match_id,team,player,jersey_number,starter,appeared,first_position,on_time,off_time,start_reason,end_reason,num_positions_played
3857267,Senegal,Cheikh Ahmadou Bamba Mbacke Dieng,20,False,True,Right Wing,74:03,,Substitution - On (Tactical),Final Whistle,2
3857267,Senegal,Moussa N''Diaye,10,False,False,,,,,,0
3857267,Ecuador,Carlos Armando Gruezo Arboleda,8,True,True,Center Defensive Midfield,00:00,45:00,Starting XI,Substitution - Off (Tactical),1
3857267,Ecuador,Romario Andrés Ibarra Mina,10,False,False,,,,,,0
3857267,Ecuador,Diego José Palacios Espinoza,18,False,False,,,,,,0
3857267,Ecuador,Pervis Josué Estupiñán Tenorio,7,True,True,Left Back,00:00,,Starting XI,Final Whistle,2
3857267,Ecuador,Xavier Ricardo Arreaga Bermello,14,False,False,,,,,,0
3857267,Ecuador,Robert Abel Arboleda Escobar,4,False,False,,,,,,0
3857267,Ecuador,Ángel Israel Mena Delgado,15,False,False,,,,,,0
3857267,Ecuador,Enner Remberto Valencia Lastra,13,True,True,Left Wing,00:00,,Starting XI,Final Whistle,2
3857267,Ecuador,Felix Eduardo Torres Caicedo,2,True,True,Right Center Back,00:00,,Starting XI,Final Whistle,1
3857267,Ecuador,Gonzalo Jordy Plata Jiménez,19,True,True,Right Wing,00:00,,Starting XI,Final Whistle,2
3857267,Ecuador,Alexander Domínguez Carabalí,22,False,False,,,,,,0
3857267,Ecuador,Eduar Ayrton Preciado García,9,False,False,,,,,,0
3857267,Ecuador,Michael Steveen Estrada Martínez,11,True,True,Center Forward,00:00,63:16,Starting XI,Substitution - Off (Tactical),2
3857267,Ecuador,José Adoni Cifuentes Charcopa,5,False,True,Right Defensive Midfield,45:00,,Tactical Shift,Final Whistle,2
3857267,Ecuador,Hernán Ismael Galíndez,1,True,True,Goalkeeper,00:00,,Starting XI,Final Whistle,1
3857267,Ecuador,Moisés Isaac Caicedo Corozo,23,True,True,Left Center Midfield,00:00,,Starting XI,Final Whistle,3
3857267,Ecuador,Angelo Smit Preciado Quiñónez,17,True,True,Right Back,00:00,84:46,Starting XI,Substitution - Off (Tactical),2
3857267,Ecuador,Wellington Moisés Ramírez Preciado,12,False,False,,,,,,0
3857267,Ecuador,Alan Steven Franco Palma,21,True,True,Right Center Midfield,00:00,45:00,Starting XI,Substitution - Off (Tactical),1
3857267,Ecuador,Piero Martín Hincapié Reyna,3,True,True,Left Center Back,00:00,,Starting XI,Final Whistle,1
3857267,Ecuador,Jeremy Leonel Sarmiento Morante,16,False,True,Left Midfield,45:00,,Tactical Shift,Final Whistle,2
3857267,Ecuador,Willian Joel Pacho Tenorio,6,False,False,,,,,,0
3857267,Ecuador,Jackson Gabriel Porozo Vernaza,25,False,True,Right Back,84:46,,Substitution - On (Tactical),Final Whistle,1
3857267,Ecuador,Djorkaeff Neicer Reasco González,24,False,True,Right Center Forward,63:16,,Substitution - On (Tactical),Final Whistle,1
3857267,Ecuador,Kevin José Rodríguez Cortez,26,False,False,,,,,,0
3869117,Netherlands,Memphis Depay,10,True,True,Left Center Forward,00:00,82:01,Starting XI,Substitution - Off (Tactical),1
3869117,Netherlands,Vincent Janssen,18,False,False,,,,,,0
3869117,Netherlands,Nathan Aké,5,True,True,Left Center Back,00:00,92:55,Starting XI,Substitution - Off (Tactical),1
3869117,Netherlands,Daley Blind,17,True,True,Left Wing Back,00:00,,Starting XI,Final Whistle,1
3869117,Netherlands,Virgil van Dijk,4,True,True,Center Back,00:00,,Starting XI,Final Whistle,1
3869117,Netherlands,Davy Klaassen,14,True,True,Center Attacking Midfield,00:00,45:00,Starting XI,Substitution - Off (Tactical),1
3869117,Netherlands,Marten de Roon,15,True,True,Right Defensive Midfield,00:00,45:00,Starting XI,Substitution - Off (Tactical),1
3869117,Netherlands,Steven Berghuis,11,False,False,,,,,,0
3869117,Netherlands,Stefan de Vrij,6,False,False,,,,,,0
3869117,Netherlands,Wout Weghorst,19,False,True,Center Attacking Midfield,92:55,,Substitution - On (Tactical),Final Whistle,2
3869117,Netherlands,Remko Pasveer,1,False,False,,,,,,0
3869117,Netherlands,Teun Koopmeiners,20,False,True,Center Attacking Midfield,45:00,,Substitution - On (Tactical),Final Whistle,2
3869117,Netherlands,Matthijs de Ligt,3,False,True,Left Center Back,92:55,,Substitution - On (Tactical),Final Whistle,1
3869117,Netherlands,Frenkie de Jong,21,True,True,Left Defensive Midfield,00:00,,Starting XI,Final Whistle,1
3869117,Netherlands,Tyrell Malacia,16,False,False,,,,,,0
3869117,Netherlands,Denzel Dumfries,22,True,True,Right Wing Back,00:00,,Starting XI,Final Whistle,1
3869117,Netherlands,Steven Bergwijn,7,False,True,Right Defensive Midfield,45:00,,Substitution - On (Tactical),Final Whistle,2
3869117,Netherlands,Andries Noppert,23,True,True,Goalkeeper,00:00,,Starting XI,Final Whistle,1
3869117,Netherlands,Justin Bijlow,13,False,False,,,,,,0
3869117,Netherlands,Luuk de Jong,9,False,False,,,,,,0
3869117,Netherlands,Cody Mathès Gakpo,8,True,True,Right Center Forward,00:00,92:55,Starting XI,Substitution - Off (Tactical),2
3869117,Netherlands,Noa Lang,12,False,False,,,,,,0
3869117,Netherlands,Jurriën David Norman Timber,2,True,True,Right Center Back,00:00,,Starting XI,Final Whistle,1
3869117,Netherlands,Kenneth Taylor,24,False,False,,,,,,0
3869117,Netherlands,Jeremie Frimpong,26,False,False,,,,,,0
3869117,Netherlands,Xavi Simons,25,False,True,Left Center Forward,82:01,,Substitution - On (Tactical),Final Whistle,2
3869117,United States,Timothy Weah,21,True,True,Right Wing,00:00,66:51,Starting XI,Substitution - Off (Tactical),1
3869117,United States,DeAndre Yedlin,22,False,True,Right Back,74:57,,Substitution - On (Tactical),Final Whistle,2
3869117,United States,Antonee Robinson,5,True,True,Left Back,00:00,91:14,Starting XI,Substitution - Off (Tactical),1
3869117,United States,Shaquell Moore,18,False,False,,,,,,0
3869117,United States,Christian Pulisic,10,True,True,Left Wing,00:00,,Starting XI,Final Whistle,1
3869117,United States,Weston McKennie,8,True,True,Left Center Midfield,00:00,66:51,Starting XI,Substitution - Off (Tactical),2
3869117,United States,Matthew Charles Turner,1,True,True,Goalkeeper,00:00,,Starting XI,Final Whistle,1
3869117,United States,Walker Zimmerman,3,True,True,Right Center Back,00:00,,Starting XI,Final Whistle,1
3869117,United States,Sean Johnson,25,False,False,,,,,,0
3869117,United States,Tyler Adams,4,True,True,Center Defensive Midfield,00:00,,Starting XI,Final Whistle,1
3869117,United States,Aaron Long,15,False,False,,,,,,0
3869117,United States,Kellyn Kai Perry-Acosta,23,False,False,,,,,,0
3869117,United States,Cristian Roldán León,17,False,False,,,,,,0
3869117,United States,Cameron Carter-Vickers,20,False,False,,,,,,0
3869117,United States,Tim Ream,13,True,True,Left Center Back,00:00,,Starting XI,Final Whistle,1
3869117,United States,Ethan Horvath,12,False,False,,,,,,0
3869117,United States,Sergino Dest,2,True,True,Right Back,00:00,74:57,Starting XI,Substitution - Off (Tactical),1
3869117,United States,Haji Wright,19,False,True,Right Center Midfield,66:51,,Substitution - On (Tactical),Final Whistle,2
3869117,United States,Joshua Sargent,24,False,False,,,,,,0
3869117,United States,Jesus Ferreira,9,True,True,Center Forward,00:00,45:00,Starting XI,Substitution - Off (Tactical),1
3869117,United States,Jordan Morris,16,False,True,Left Back,91:14,,Substitution - On (Tactical),Final Whistle,2
3869117,United States,Brenden Aaronson,11,False,True,Right Wing,66:51,,Substitution - On (Tactical),Final Whistle,2
3869117,United States,Luca de la Torre,14,False,False,,,,,,0
3869117,United States,Giovanni Reyna,7,False,True,Center Forward,45:00,,Substitution - On (Tactical),Final Whistle,2
3869117,United States,Joseph Scally,26,False,False,,,,,,0
3869117,United States,Yunus Dimoara Musah,6,True,True,Right Center Midfield,00:00,,Starting XI,Final Whistle,3
3857269,Brazil,Danilo Luiz da Silva,2,False,False,,,,,,0
3857269,Brazil,Ederson Santana de Moraes,23,False,False,,,,,,0
3857269,Brazil,Gabriel Fernando de Jesus,18,False,True,Center Forward,72:40,,Substitution - On (Tactical),Final Whistle,1
3857269,Brazil,Fábio Henrique Tavares,15,False,False,,,,,,0
3857269,Brazil,Richarlison de Andrade,9,True,True,Center Forward,00:00,72:40,Starting XI,Substitution - Off (Tactical),1
3857269,Brazil,Thiago Emiliano da Silva,3,True,True,Left Center Back,00:00,,Starting XI,Final Whistle,3
3857269,Brazil,Daniel Alves da Silva,13,False,False,,,,,,0
3857269,Brazil,Marcos Aoás Corrêa,4,True,True,Right Center Back,00:00,,Starting XI,Final Whistle,3
3857269,Brazil,Carlos Henrique Casimiro,5,True,True,Center Defensive Midfield,00:00,,Starting XI,Final Whistle,2
3857269,Brazil,Alisson Ramsés Becker,1,True,True,Goalkeeper,00:00,,Starting XI,Final Whistle,1
3857269,Brazil,Alex Sandro Lobo Silva,6,True,True,Left Back,00:00,85:22,Starting XI,Substitution - Off (Tactical),1
3857269,Brazil,Frederico Rodrigues Santos,8,True,True,Right Center Midfield,00:00,57:40,Starting XI,Substitution - Off (Tactical),2
3857269,Brazil,Raphael Dias Belloli,11,True,True,Right Wing,00:00,72:59,Starting XI,Substitution - Off (Tactical),2
3857269,Brazil,Alex Nicolao Telles,16,False,True,Left Back,85:22,,Substitution - On (Tactical),Final Whistle,1
3857269,Brazil,Gleison Bremer Silva Nascimento,24,False,False,,,,,,0
3857269,Brazil,Éder Gabriel Militão,14,True,True,Right Back,00:00,,Starting XI,Final Whistle,1
3857269,Brazil,Vinícius José Paixão de Oliveira Júnior,20,True,True,Left Wing,00:00,,Starting XI,Final Whistle,2
3857269,Brazil,Lucas Tolentino Coelho de Lima,7,True,True,Left Center Midfield,00:00,45:00,Starting XI,Substitution - Off (Tactical),2
3857269,Brazil,Weverton Pereira da Silva,12,False,False,,,,,,0
3857269,Brazil,Rodrygo Silva de Goes,21,False,True,Center Attacking Midfield,45:00,,Tactical Shift,Final Whistle,1
3857269,Brazil,Bruno Guimarães Rodriguez Moura,17,False,True,Right Defensive Midfield,57:40,,Substitution - On (Tactical),Final Whistle,1
3857269,Brazil,Éverton Augusto de Barros Ribeiro,22,False,False,,,,,,0
3857269,Brazil,Pedro Guilherme Abreu dos Santos,25,False,False,,,,,,0
3857269,Brazil,Antony Matheus dos Santos,19,False,True,Right Midfield,72:59,,Substitution - On (Tactical),Final Whistle,1
3857269,Brazil,Gabriel Teodoro Martinelli Silva,26,False,False,,,,,,0
3857269,Switzerland,Granit Xhaka,10,True,True,Left Defensive Midfield,00:00,,Starting XI,Final Whistle,1
3857269,Switzerland,Xherdan Shaqiri,23,False,False,,,,,,0
3857269,Switzerland,Edimilson Fernandes,2,False,True,Left Wing,57:52,,Substitution - On (Tactical),Final Whistle,2
3857269,Switzerland,Fabian Lukas Schär,22,False,False,,,,,,0
3857269,Switzerland,Denis Lemi Zakaria Lako Lado,6,False,False,,,,,,0
3857269,Switzerland,Haris Seferović,9,False,True,Center Forward,74:47,,Substitution - On (Tactical),Final Whistle,1
3857269,Switzerland,Ricardo Iván Rodríguez Araya,13,True,True,Left Back,00:00,,Starting XI,Final Whistle,1
3857269,Switzerland,Breel-Donald Embolo,7,True,True,Center Forward,00:00,74:47,Starting XI,Substitution - Off (Tactical),1
3857269,Switzerland,Manuel Obafemi Akanji,5,True,True,Right Center Back,00:00,,Starting XI,Final Whistle,1
3857269,Switzerland,Yann Sommer,1,True,True,Goalkeeper,00:00,,Starting XI,Final Whistle,1
3857269,Switzerland,Remo Freuler,8,True,True,Right Defensive Midfield,00:00,,Starting XI,Final Whistle,1
3857269,Switzerland,Silvan Widmer,3,True,True,Right Back,00:00,85:19,Starting XI,Substitution - Off (Tactical),1
3857269,Switzerland,Fabian Frei,20,False,True,Right Back,85:19,,Substitution - On (Tactical),Final Whistle,2
3857269,Switzerland,Nico Elvedi,4,True,True,Left Center Back,00:00,,Starting XI,Final Whistle,1
3857269,Switzerland,Renato Steffen,11,False,True,Right Wing,58:15,,Substitution - On (Tactical),Final Whistle,2
3857269,Switzerland,Michel Aebischer,14,False,True,Center Attacking Midfield,74:43,,Substitution - On (Tactical),Final Whistle,2
3857269,Switzerland,Christian Fassnacht,16,False,False,,,,,,0
3857269,Switzerland,Djibril Sow,15,True,True,Center Attacking Midfield,00:00,74:43,Starting XI,Substitution - Off (Tactical),1
3857269,Switzerland,Gregor Kobel,21,False,False,,,,,,0
3857269,Switzerland,Jonas Omlin,12,False,False,,,,,,0
3857269,Switzerland,Eray Ervin Cömert,18,False,False,,,,,,0
3857269,Switzerland,Ruben Vargas,17,True,True,Left Wing,00:00,57:52,Starting XI,Substitution - Off (Tactical),1
3857269,Switzerland,Ardon Jashari,26,False,False,,,,,,0
3857269,Switzerland,Philipp Köhn,24,False,False,,,,,,0
3857269,Switzerland,Fabian Rieder,25,True,True,Right Wing,00:00,58:15,Starting XI,Substitution - Off (Tactical),1
3857275,France,Marcus Thuram,26,False,False,,,,,,0
3857275,France,Kylian Mbappé Lottin,10,False,True,Right Wing,62:35,,Substitution - On (Tactical),Final Whistle,2
3857275,France,Adrien Rabiot,14,False,True,Left Center Midfield,62:43,,Substitution - On (Tactical),Final Whistle,2
3857275,France,Hugo Lloris,1,False,False,,,,,,0
3857275,France,Alphonse Areola,23,False,False,,,,,,0
3857275,France,Steve Mandanda,16,True,True,Goalkeeper,00:00,,Starting XI,Final Whistle,1
3857275,France,Olivier Giroud,9,False,False,,,,,,0
3857275,France,Jules Koundé,5,False,False,,,,,,0
3857275,France,Benjamin Pavard,2,False,False,,,,,,0
3857275,France,Ousmane Dembélé,11,False,True,Right Wing,78:06,,Substitution - On (Tactical),Final Whistle,1
3857275,France,Raphaël Varane,4,True,True,Right Center Back,00:00,62:34,Starting XI,Substitution - Off (Tactical),1
3857275,France,Antoine Griezmann,7,False,True,Right Center Midfield,72:16,,Substitution - On (Tactical),Final Whistle,2
3857275,France,Theo Bernard François Hernández,22,False,False,,,,,,0
3857275,France,Jordan Veretout,15,True,True,Left Center Midfield,00:00,62:43,Starting XI,Substitution - Off (Tactical),1
3857275,France,Mattéo Guendouzi Olié,6,True,True,Left Wing,00:00,78:06,Starting XI,Substitution - Off (Tactical),2
3857275,France,Axel Disasi,3,True,True,Right Back,00:00,,Starting XI,Final Whistle,1
3857275,France,Kingsley Coman,20,True,True,Right Wing,00:00,62:35,Starting XI,Substitution - Off (Tactical),1
3857275,France,Dayotchanculle Upamecano,18,False,False,,,,,,0
3857275,France,Aurélien Djani Tchouaméni,8,True,True,Center Defensive Midfield,00:00,,Starting XI,Final Whistle,2
3857275,France,Ibrahima Konaté,24,True,True,Left Center Back,00:00,,Starting XI,Final Whistle,1
3857275,France,Youssouf Fofana,13,True,True,Right Center Midfield,00:00,72:16,Starting XI,Substitution - Off (Tactical),1
3857275,France,William Saliba,17,False,True,Right Center Back,62:34,,Substitution - On (Tactical),Final Whistle,1
3857275,France,Randal Kolo Muani,12,True,True,Center Forward,00:00,,Starting XI,Final Whistle,1
3857275,France,Eduardo Camavinga,25,True,True,Left Back,00:00,,Starting XI,Final Whistle,1
3857275,Tunisia,Wahbi Khazri,10,True,True,Center Forward,00:00,59:04,Starting XI,Substitution - Off (Injury),1
3857275,Tunisia,Naïm Sliti,23,False,False,,,,,,0
3857275,Tunisia,Ellyes Joris Skhiri,17,True,True,Right Defensive Midfield,00:00,,Starting XI,Final Whistle,1
3857275,Tunisia,Ali Maâloul,12,True,True,Left Wing Back,00:00,,Starting XI,Final Whistle,2
3857275,Tunisia,Ferjani Sassi,13,False,False,,,,,,0
3857275,Tunisia,Yassine Meriah,4,True,True,Right Center Back,00:00,,Starting XI,Final Whistle,1
3857275,Tunisia,Mouez Hassen,26,False,False,,,,,,0
3857275,Tunisia,Dylan Daniel Mahmoud Bronn,6,False,False,,,,,,0
3857275,Tunisia,Aymen Mathlouthi,1,False,False,,,,,,0
3857275,Tunisia,Ghilane Chalali,18,False,True,Left Attacking Midfield,73:52,,Substitution - On (Tactical),Final Whistle,2
3857275,Tunisia,Mohamed Dräger,20,False,False,,,,,,0
3857275,Tunisia,Issam Jebali,9,False,True,Center Forward,59:04,,Substitution - On (Injury),Final Whistle,1
3857275,Tunisia,Youssef Msakni,7,False,False,,,,,,0
3857275,Tunisia,Nader Ghandri,5,True,True,Center Back,00:00,,Starting XI,Final Whistle,1
3857275,Tunisia,Ali Abdi,24,False,True,Right Attacking Midfield,82:56,,Substitution - On (Tactical),Final Whistle,3
3857275,Tunisia,Montassar Omar Talbi,3,True,True,Left Center Back,00:00,,Starting XI,Final Whistle,1
3857275,Tunisia,Anis Ben Slimane,25,True,True,Right Attacking Midfield,00:00,82:56,Starting XI,Substitution - Off (Tactical),1
3857275,Tunisia,Aïssa Bilal Laïdouni,14,True,True,Left Defensive Midfield,00:00,,Starting XI,Final Whistle,1
3857275,Tunisia,Hannibal Mejbri,8,False,False,,,,,,0
3857275,Tunisia,Seifeddine Jaziri,19,False,False,,,,,,0
3857275,Tunisia,Mohamed Ali Ben Romdhane,15,True,True,Left Attacking Midfield,00:00,73:52,Starting XI,Substitution - Off (Tactical),2
3857275,Tunisia,Aymen Dahmen,16,True,True,Goalkeeper,00:00,,Starting XI,Final Whistle,1
3857275,Tunisia,Wajdi Kechrida,21,True,True,Right Wing Back,00:00,,Starting XI,Final Whistle,1
3857275,Tunisia,Taha Yassine Khenissi,11,False,False,,,,,,0
3857275,Tunisia,Bechir Ben Said,22,False,False,,,,,,0
3857275,Tunisia,Bilel Ifa,2,False,False,,,,,,0
3857268,Belgium,Youri Tielemans,8,True,True,Right Defensive Midfield,00:00,45:00,Starting XI,Substitution - Off (Tactical),1
3857268,Belgium,Jan Vertonghen,5,True,True,Left Center Back,00:00,,Starting XI,Final Whistle,1
3857268,Belgium,Kevin De Bruyne,7,True,True,Right Attacking Midfield,00:00,,Starting XI,Final Whistle,1
3857268,Belgium,Thomas Meunier,15,False,True,Left Wing Back,45:00,,Substitution - On (Tactical),Final Whistle,2
3857268,Belgium,Romelu Lukaku Menama,9,False,False,,,,,,0
3857268,Belgium,Michy Batshuayi Tunga,23,True,True,Center Forward,00:00,77:53,Starting XI,Substitution - Off (Tactical),1
3857268,Belgium,Thibaut Courtois,1,True,True,Goalkeeper,00:00,,Starting XI,Final Whistle,1
3857268,Belgium,Simon Mignolet,12,False,False,,,,,,0
3857268,Belgium,Eden Hazard,10,True,True,Left Attacking Midfield,00:00,61:49,Starting XI,Substitution - Off (Tactical),1
3857268,Belgium,Dries Mertens,14,False,False,,,,,,0
3857268,Belgium,Thorgan Hazard,16,False,False,,,,,,0
3857268,Belgium,Yannick Ferreira Carrasco,11,True,True,Left Wing Back,00:00,45:00,Starting XI,Substitution - Off (Tactical),1
3857268,Belgium,Axel Witsel,6,True,True,Left Defensive Midfield,00:00,,Starting XI,Final Whistle,1
3857268,Belgium,Leander Dendoncker,19,True,True,Right Center Back,00:00,,Starting XI,Final Whistle,1
3857268,Belgium,Timothy Castagne,21,True,True,Right Wing Back,00:00,,Starting XI,Final Whistle,2
3857268,Belgium,Koen Casteels,13,False,False,,,,,,0
3857268,Belgium,Wout Faes,4,False,False,,,,,,0
3857268,Belgium,Ikoma Loïs Openda,24,False,True,Center Forward,77:53,,Substitution - On (Tactical),Final Whistle,1
3857268,Belgium,Hans Vanaken,20,False,False,,,,,,0
3857268,Belgium,Leandro Trossard,17,False,True,Left Attacking Midfield,61:49,,Substitution - On (Tactical),Final Whistle,1
3857268,Belgium,Toby Alderweireld,2,True,True,Center Back,00:00,,Starting XI,Final Whistle,1
3857268,Belgium,Jeremy Doku,25,False,False,,,,,,0
3857268,Belgium,Charles De Ketelaere,22,False,False,,,,,,0
3857268,Belgium,Arthur Theate,3,False,False,,,,,,0
3857268,Belgium,Amadou Onana,18,False,True,Right Defensive Midfield,45:00,,Substitution - On (Tactical),Final Whistle,1
3857268,Belgium,Zeno Debast,26,False,False,,,,,,0
3857268,Canada,Ike Ugbo,12,False,False,,,,,,0
3857268,Canada,David Wallace Wotherspoon,24,False,False,,,,,,0
3857268,Canada,David Junior Hoilett,10,True,True,Left Attacking Midfield,00:00,57:24,Starting XI,Substitution - Off (Tactical),1
3857268,Canada,Stephen Antunes Eustáquio,7,True,True,Left Defensive Midfield,00:00,80:21,Starting XI,Substitution - Off (Tactical),1
3857268,Canada,Steven de Sousa Vitoria,5,True,True,Center Back,00:00,,Starting XI,Final Whistle,2
3857268,Canada,Alphonso Davies,19,True,True,Left Wing Back,00:00,,Starting XI,Final Whistle,4
3857268,Canada,Jonathan Osorio,21,False,True,Left Defensive Midfield,80:21,,Substitution - On (Tactical),Final Whistle,1
3857268,Canada,Samuel Piette,6,False,False,,,,,,0
3857268,Canada,Liam Fraser,8,False,False,,,,,,0
3857268,Canada,Milan Borjan,18,True,True,Goalkeeper,00:00,,Starting XI,Final Whistle,1
3857268,Canada,Richie Laryea,22,True,True,Right Wing Back,00:00,73:12,Starting XI,Substitution - Off (Off Camera),1
3857268,Canada,Mark Anthony Kaye,14,False,False,,,,,,0
3857268,Canada,Cyle Larin,17,False,True,Left Attacking Midfield,57:24,,Substitution - On (Tactical),Final Whistle,4
3857268,Canada,Liam Millar,23,False,True,Right Wing Back,80:10,,Substitution - On (Tactical),Final Whistle,2
3857268,Canada,Jonathan David,20,True,True,Center Forward,00:00,,Starting XI,Final Whistle,3
3857268,Canada,Derek Cornelius,25,False,False,,,,,,0
3857268,Canada,Kamal Miller,4,True,True,Left Center Back,00:00,,Starting XI,Final Whistle,1
3857268,Canada,Tajon Buchanan,11,True,True,Right Attacking Midfield,00:00,80:10,Starting XI,Substitution - Off (Tactical),3
3857268,Canada,Lucas Daniel Cavallini,9,False,False,,,,,,0
3857268,Canada,Sam Adekugbe,3,False,True,Right Wing Back,73:12,,Substitution - On (Off Camera),Final Whistle,3
3857268,Canada,Atiba Hutchinson,13,True,True,Right Defensive Midfield,00:00,57:41,Starting XI,Substitution - Off (Tactical),1
3857268,Canada,Joel Waterman,26,False,False,,,,,,0
3857268,Canada,Dayne Tristan St. Clair,1,False,False,,,,,,0
3857268,Canada,Alistair Johnston,2,True,True,Right Center Back,00:00,,Starting XI,Final Whistle,2
3857268,Canada,James Pantemis,16,False,False,,,,,,0
3857268,Canada,Ismael Koné,15,False,True,Right Defensive Midfield,57:41,,Substitution - On (Tactical),Final Whistle,1
3869219,Japan,Eiji Kawashima,1,False,False,,,,,,0
3869219,Japan,Maya Yoshida,22,True,True,Center Back,00:00,,Starting XI,Final Whistle,1
3869219,Japan,Hiroki Sakai,19,False,True,Left Wing,73:54,,Substitution - On (Tactical),Final Whistle,2
3869219,Japan,Yuto Nagatomo,5,True,True,Left Wing Back,00:00,63:17,Starting XI,Substitution - Off (Tactical),1
3869219,Japan,Gaku Shibasaki,7,False,False,,,,,,0
3869219,Japan,Ritsu Doan,8,True,True,Right Wing,00:00,86:09,Starting XI,Substitution - Off (Tactical),1
3869219,Japan,Takumi Minamino,10,False,True,Right Wing,86:09,,Substitution - On (Tactical),Final Whistle,2
3869219,Japan,Takuma Asano,18,False,True,Center Forward,63:29,,Substitution - On (Tactical),Final Whistle,1
3869219,Japan,Daichi Kamada,15,True,True,Left Wing,00:00,73:54,Starting XI,Substitution - Off (Tactical),1
3869219,Japan,Junya Ito,14,True,True,Right Wing Back,00:00,,Starting XI,Final Whistle,3
3869219,Japan,Wataru Endo,6,True,True,Right Defensive Midfield,00:00,,Starting XI,Final Whistle,1
3869219,Japan,Takehiro Tomiyasu,16,True,True,Right Center Back,00:00,,Starting XI,Final Whistle,1
3869219,Japan,Shūichi Gonda,12,True,True,Goalkeeper,00:00,,Starting XI,Final Whistle,1
3869219,Japan,Daniel Schmidt,23,False,False,,,,,,0
3869219,Japan,Daizen Maeda,25,True,True,Center Forward,00:00,63:29,Starting XI,Substitution - Off (Tactical),1
3869219,Japan,Yuki Soma,24,False,False,,,,,,0
3869219,Japan,Ao Tanaka,17,False,True,Left Defensive Midfield,105:00,,Substitution - On (Tactical),Final Whistle,2
3869219,Japan,Miki Yamane,2,False,False,,,,,,0
3869219,Japan,Kaoru Mitoma,9,False,True,Left Wing Back,63:17,,Substitution - On (Tactical),Final Whistle,1
3869219,Japan,Shogo Taniguchi,3,True,True,Left Center Back,00:00,,Starting XI,Final Whistle,1
3869219,Japan,Hidemasa Morita,13,True,True,Left Defensive Midfield,00:00,,Starting XI,Final Whistle,2
3869219,Japan,Ayase Ueda,21,False,False,,,,,,0
3869219,Japan,Hiroki Ito,26,False,False,,,,,,0
3869219,Japan,Shuto Machino,20,False,False,,,,,,0
3869219,Croatia,Nikola Vlašić,13,False,True,Left Center Midfield,98:25,,Substitution - On (Tactical),Final Whistle,1
3869219,Croatia,Dejan Lovren,6,True,True,Right Center Back,00:00,,Starting XI,Final Whistle,1
3869219,Croatia,Mateo Kovačić,8,True,True,Left Center Midfield,00:00,98:25,Starting XI,Substitution - Off (Tactical),1
3869219,Croatia,Andrej Kramarić,9,True,True,Right Wing,00:00,67:50,Starting XI,Substitution - Off (Tactical),2
3869219,Croatia,Luka Modrić,10,True,True,Right Center Midfield,00:00,98:21,Starting XI,Substitution - Off (Tactical),1
3869219,Croatia,Domagoj Vida,21,False,False,,,,,,0
3869219,Croatia,Marcelo Brozović,11,True,True,Center Defensive Midfield,00:00,,Starting XI,Final Whistle,1
3869219,Croatia,Ivan Perišić,4,True,True,Left Wing,00:00,,Starting XI,Final Whistle,3
3869219,Croatia,Bruno Petković,16,True,True,Center Forward,00:00,61:19,Starting XI,Substitution - Off (Tactical),1
3869219,Croatia,Ante Budimir,17,False,True,Center Forward,61:19,,Substitution - On (Tactical),Final Whistle,1
3869219,Croatia,Borna Barišić,3,True,True,Left Back,00:00,,Starting XI,Final Whistle,1
3869219,Croatia,Mario Pašalić,15,False,True,Left Wing,67:50,,Substitution - On (Tactical),Final Whistle,2
3869219,Croatia,Mislav Oršić,18,False,True,Left Wing,105:00,,Substitution - On (Tactical),Final Whistle,1
3869219,Croatia,Dominik Livaković,1,True,True,Goalkeeper,00:00,,Starting XI,Final Whistle,1
3869219,Croatia,Marko Livaja,14,False,True,Center Forward,105:00,,Substitution - On (Tactical),Final Whistle,1
3869219,Croatia,Ivica Ivušić,23,False,False,,,,,,0
3869219,Croatia,Lovro Majer,7,False,True,Right Center Midfield,98:21,,Substitution - On (Tactical),Final Whistle,1
3869219,Croatia,Josip Juranović,22,True,True,Right Back,00:00,,Starting XI,Final Whistle,1
3869219,Croatia,Ivo Grbić,12,False,False,,,,,,0
3869219,Croatia,Kristijan Jakić,26,False,False,,,,,,0
3869219,Croatia,Martin Erlić,5,False,False,,,,,,0
3869219,Croatia,Joško Gvardiol,20,True,True,Left Center Back,00:00,,Starting XI,Final Whistle,1
3869219,Croatia,Josip Šutalo,24,False,False,,,,,,0
3869219,Croatia,Luka Sučić,25,False,False,,,,,,0
3857293,Ghana,Alexander Djiku,23,False,False,,,,,,0
3857293,Ghana,André Ayew Pelé,10,True,True,Center Attacking Midfield,00:00,45:00,Starting XI,Substitution - Off (Tactical),1
3857293,Ghana,Jordan Ayew,9,True,True,Left Wing,00:00,45:00,Starting XI,Substitution - Off (Tactical),1
3857293,Ghana,Daniel Amartey,18,True,True,Right Center Back,00:00,,Starting XI,Final Whistle,1
3857293,Ghana,Thomas Teye Partey,5,True,True,Right Defensive Midfield,00:00,,Starting XI,Final Whistle,1
3857293,Ghana,Iñaki Williams Arthuer,19,True,True,Right Wing,00:00,71:45,Starting XI,Substitution - Off (Tactical),2
3857293,Ghana,Lawrence Ati-Zigi,1,True,True,Goalkeeper,00:00,,Starting XI,Final Whistle,1
3857293,Ghana,Antoine Semenyo,25,False,True,Center Forward,71:45,,Substitution - On (Tactical),Final Whistle,1
